product_name,brand,price,currency,breadcrumbs,pdp_url,variants,image_url,description
Color Block Scoop Neck Tee,Adjmi,13.50,USD,Home/All Products/Color Block Scoop Neck Tee,https://www.shopjustice.com/collections/all-products/products/side-split-jsport-tee-303938-texan-red,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Texan Red""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/303938_texan-red_1-v2_grande.jpg?v=1626355636,"Our girls’ tees have a standout color block design. The slub-jersey cotton-blend fabric is super-soft and promises daylong comfort. A cool graphic highlights the front. The relaxed cut lends full coverage. And the rounded hemline makes sure her tees add structure to outfits—even when untucked.#30393860% cotton and 40% polyesterMachine wash, tumble dryImported"
J Sport Zip-Up Sweatshirt,Adjmi,21.00,USD,Home/All Products/J Sport Zip-Up Sweatshirt,https://www.shopjustice.com/collections/all-products/products/full-zip-mock-neck-sweatshirt-307666-athletic-blue,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Athletic Blue""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/307666_athletic-blue_1_grande.jpg?v=1625011562,"French terry cotton-blend fabric gives our girls’ sweatshirts a cozy finish. They zip up and have a drawstring waistband—for fuss-free wear. A graphic punctuates the front. Plus, logo taping down the long sleeves is an unexpected sporty detail. She can pair them with matching leggings for an easy-to-style outfit.#30766668% cotton and 32% polyesterMachine wash, tumble dryImported"
Patterned Short Sleeve Tee,Adjmi,13.50,USD,Home/All Products/Patterned Short Sleeve Tee,https://www.shopjustice.com/collections/all-products/products/blocked-tee-love-graffiti-307461-black-graffiti,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Black Graffiti""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/307461_black-graffiti_1_grande.jpg?v=1625011560,"Our girls’ tees have scoop necklines. The soft, cotton-blend fabric promises comfortable wear. Cool sports stripes pop against the brightly hued pattern. And a sweet logo highlights the front. They’re a perfect match for Justice Denim jeans.#30746160% cotton and 40% polyesterMachine wash, tumble dryImported"
J Sport Zip-Up Sweatshirt,Adjmi,21.00,USD,Home/All Products/J Sport Zip-Up Sweatshirt,https://www.shopjustice.com/collections/all-products/products/full-zip-mock-neck-sweatshirt-307666-texan-red,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Texan Red""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/307666_texan-red_1-v2_grande.jpg?v=1627935795,"French terry cotton-blend fabric gives our girls’ sweatshirts a cozy finish. They zip up and have a drawstring waistband—for fuss-free wear. A graphic punctuates the front. Plus, logo taping down the long sleeves is an unexpected sporty detail. She can pair them with matching leggings for an easy-to-style outfit.#30766668% cotton and 32% polyesterMachine wash, tumble dryImported"
J Sport Graphic Layered Tank,Adjmi,15.00,USD,Home/All Products/J Sport Graphic Layered Tank,https://www.shopjustice.com/collections/all-products/products/tie-front-two-fer-leopard-rainbow-309192-pearl-heather,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Pearl Heather""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309192_pearl-heather_1-v2_grande.jpg?v=1624918258,"We elevated our girls’ tanks with all the extra-special designs and details. The layered design brings on-trend edge. The cotton blend promises durability for wear after wear. Bias binding finishes the scoop neckline. A bold graphic highlights the front. The rounded hemline makes sure her tanks add structure to outfits—even when untucked—and a tie punctuates the front hemline. A keyhole on the back shows a peek of the colorful, racerback layer. And the versatile hues are a perfect match for leggings and other pieces in this Justice Sport collection.#30919295% polyester and 5% elastaneMachine wash, tumble dryImported"
J Sport Graphic Layered Tank,Adjmi,15.00,USD,Home/All Products/J Sport Graphic Layered Tank,https://www.shopjustice.com/collections/all-products/products/tie-front-two-fer-hearts-309192-cloudy-heather,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Cloudy Heather""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309192_cloudy-heather_1_grande.jpg?v=1625011587,"We elevated our girls’ tanks with all the extra-special designs and details. The layered design brings on-trend edge. The cotton blend promises durability for wear after wear. Bias binding finishes the scoop neckline. A bold graphic highlights the front. The rounded hemline makes sure her tanks add structure to outfits—even when untucked—and a tie punctuates the front hemline. A keyhole on the back shows a peek of the colorful, racerback layer. And the versatile hues are a perfect match for leggings and other pieces in this Justice Sport collection.#30919295% polyester and 5% elastaneMachine wash, tumble dryImported"
J Sport Graphic Layered Tank,Adjmi,15.00,USD,Home/All Products/J Sport Graphic Layered Tank,https://www.shopjustice.com/collections/all-products/products/tie-front-two-fer-love-309192-bleach-white,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Bleach White""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309192_bleach-white_1_grande.jpg?v=1625102948,"We elevated our girls’ tanks with all the extra-special designs and details. The layered design brings on-trend edge. The cotton blend promises durability for wear after wear. Bias binding finishes the scoop neckline. A bold graphic highlights the front. The rounded hemline makes sure her tanks add structure to outfits—even when untucked—and a tie punctuates the front hemline. A keyhole on the back shows a peek of the colorful, racerback layer. And the versatile hues are a perfect match for leggings and other pieces in this Justice Sport collection.#30919295% polyester and 5% elastaneMachine wash, tumble dryImported"
J Sport Zip-Front Dress,Adjmi,24.00,USD,Home/All Products/J Sport Zip-Front Dress,https://www.shopjustice.com/collections/all-products/products/mock-neck-ls-zip-dress-109827-black,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/109827_black_1-v2_grande.jpg?v=1624918231,"Our wear-everywhere, girls’ dresses are the all-in-one outfit that makes styling easy. The half-zip neckline gives them a relaxed vibe. Stretch-cotton single-jersey-knit fabric gives it a casual finish. Thumbholes at the banded cuffs promise a fuss-free fit. Plus, logo tapping down the long sleeves is an unexpected sporty detail.#10982795% cotton and 5% spandexMachine wash, tumble dryImported"
J Sport Zip-Front Dress,Adjmi,24.00,USD,Home/All Products/J Sport Zip-Front Dress,https://www.shopjustice.com/collections/all-products/products/mock-neck-ls-zip-dress-109827-ladybug-red,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Ladybug Red""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/109827_ladybug-red_1-v2_grande.jpg?v=1624918228,"Our wear-everywhere, girls’ dresses are the all-in-one outfit that makes styling easy. The half-zip neckline gives them a relaxed vibe. Stretch-cotton single-jersey-knit fabric gives it a casual finish. Thumbholes at the banded cuffs promise a fuss-free fit. Plus, logo taping down the long sleeves is an unexpected sporty detail.#10982795% cotton and 5% spandexMachine wash, tumble dryImported"
Tie-Dye Tie-Front Tee & Hair Tie,Adjmi,12.00,USD,Home/All Products/Tie-Dye Tie-Front Tee & Hair Tie,https://www.shopjustice.com/collections/all-products/products/tie-front-tee-w-scrunchie-307809-wisteria,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Wisteria""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/307809_wysteria_1_grande.jpg?v=1625102904,"We created a line of tees for your free-spirited girl. They have an allover tie-dye pattern. Bias binding finishes the scoop neckline. Cuffs bring a pop of personality to the short dolman sleeves. A keyhole punctuates the front hemline and ties into a sweet bow. They’re designed in slub-jersey cotton that promises the comfiest wear, ever. Plus, the matching hair tie is perfect for upgrading her updos. They pair perfectly with Justice Denim jeans.#307809Includes: top and hair tie100% cottonMachine wash, tumble dryImported"
Tie-Dye Tie-Front Tee & Hair Tie,Adjmi,12.00,USD,Home/All Products/Tie-Dye Tie-Front Tee & Hair Tie,https://www.shopjustice.com/collections/all-products/products/tie-front-tee-w-scrunchie-307809-rhododendron,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Rhododendron""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/307809_rhododendron_1_grande.jpg?v=1625102905,"We created a line of tees for your free-spirited girl. They have an allover tie-dye pattern. Bias binding finishes the scoop neckline. Cuffs bring a pop of personality to the short dolman sleeves. A keyhole punctuates the front hemline and ties into a sweet bow. They’re designed in slub-jersey cotton that promises the comfiest wear, ever. Plus, the matching hair tie is perfect for upgrading her updos. They pair perfectly with Justice Denim jeans.#307809Includes: top and hair tie100% cottonMachine wash, tumble dryImported"
Tie-Dye Tie-Front Tee & Hair Tie,Adjmi,12.00,USD,Home/All Products/Tie-Dye Tie-Front Tee & Hair Tie,https://www.shopjustice.com/collections/all-products/products/tie-front-tee-w-scrunchie-307809-black,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/307809_black_1_grande.jpg?v=1625102902,"We created a line of tees for your free-spirited girl. They have an allover tie-dye pattern. Bias binding finishes the scoop neckline. Cuffs bring a pop of personality to the short dolman sleeves. A keyhole punctuates the front hemline and ties into a sweet bow. They’re designed in slub-jersey cotton that promises the comfiest wear, ever. Plus, the matching hair tie is perfect for upgrading her updos. They pair perfectly with Justice Denim jeans.#307809Includes: top and hair tie100% cottonMachine wash, tumble dryImported"
Destructed Girlfriend Jeans,Adjmi,25.50,USD,Home/All Products/Destructed Girlfriend Jeans,https://www.shopjustice.com/collections/all-products/products/girlfriend-jean-469312-dk-wash,"{""size"":[""6"",""7"",""8"",""10"",""12"",""14"",""16""],""color"":""Dk Wash""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/469312_dk-wash_1-v2_grande.jpg?v=1624918309,"Our girls’ jeans have a relaxed fit, the traditional 5 pockets, a zip-and-button fly, and cuffed hems. Whiskering at the thigh offers a modern, lived-in vibe. Destructed details with backing lend modesty with edge. Welted seams give them durability. And the classic wash makes them a versatile pair for her tees and sweatshirts. Plus, the comfy, stretch-cotton fabric is made with Repreve® denim—which is created using recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#46931258% cotton, 23% viscose, 18% Repreve® polyester and 1% elastaneMachine wash, tumble dryImported"
Destructed Girlfriend Jeans,Adjmi,25.50,USD,Home/All Products/Destructed Girlfriend Jeans,https://www.shopjustice.com/collections/all-products/products/girlfriend-jean-469312-light-wash,"{""size"":[""6"",""7"",""8"",""10"",""12"",""14"",""16""],""color"":""Light Wash""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/469312_light-wash_1_grande.jpg?v=1625011660,"Our girls’ jeans have a relaxed fit, the traditional 5 pockets, a zip-and-button fly, and cuffed hems. Whiskering at the thigh offers a modern, lived-in vibe. Destructed details with backing lend modesty with edge. Welted seams give them durability. And the classic wash makes them a versatile pair for her tees and sweatshirts. Plus, the comfy, stretch-cotton fabric is made with Repreve® denim—which is created using recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#46931258% cotton, 23% viscose, 18% Repreve® polyester and 1% elastaneMachine wash, tumble dryImported"
Graphic Tie-Front Tee & Hair Tie,Adjmi,12.00,USD,Home/All Products/Graphic Tie-Front Tee & Hair Tie,https://www.shopjustice.com/collections/all-products/products/tie-front-graphic-tee-w-scrunchie-greatful-flower-308377-pearl-heather,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Pearl Heather""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/308377_pearl-heather_1_grande.jpg?v=1625102915,"We created a line of tees for your free-spirited girl. The front has a graphic with an affirming message. Bias binding finishes the scoop neckline. Cuffs bring a pop of personality to the short dolman sleeves. A keyhole punctuates the front hemline and ties into a sweet bow. They’re designed in slub-jersey cotton that promises the comfiest wear, ever. Plus, the matching hair tie is perfect for upgrading her updos. They pair perfectly with Justice Denim jeans.#308377Includes: top and hair tie100% cottonMachine wash, tumble dryImported"
Graphic Tie-Front Tee & Hair Tie,Adjmi,12.00,USD,Home/All Products/Graphic Tie-Front Tee & Hair Tie,https://www.shopjustice.com/collections/all-products/products/tie-front-graphic-tee-w-scrunchie-cactus-308377-black,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/308377_black_1_grande.jpg?v=1625102912,"We created a line of tees for your free-spirited girl. The front has a scoop neckline, plus a graphic boasts an affirming message. Cuffs bring a pop of personality to the short dolman sleeves. A keyhole punctuates the front hemline and ties into a sweet bow. They’re designed in slub-jersey cotton that promises the comfiest wear, ever. And the matching hair tie is perfect for upgrading her updos. They pair perfectly with Justice Denim jeans.#308377Includes: top and hair tie100% cottonMachine wash, tumble dryImported"
